Subject,Item,Key,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9
47,waiting_peach,6.0,3.5,6.0,4.0,7.0,6.0,1.0,5.0,6.0,6.0,4.5
47,waiting_beer,1.0,3.5,8.0,4.0,2.0,2.0,7.0,2.0,2.0,1.0,1.5
47,waiting_apple,5.0,3.5,1.0,4.0,8.0,5.0,2.0,4.0,5.0,5.0,4.5
47,catching_juice,2.0,1.0,1.0,3.5,6.0,1.0,2.0,3.0,3.0,2.0,3.0
47,catching_pear,4.0,4.0,8.0,3.5,7.0,4.0,3.0,1.0,2.0,4.0,6.0
47,catching_rabbit,8.0,8.0,2.5,8.0,1.0,8.0,7.0,8.0,4.0,8.0,8.0
47,catching_deer,7.0,7.0,2.5,7.0,8.0,7.0,6.0,7.0,1.0,7.0,7.0
47,catching_water,3.0,3.0,7.0,3.5,3.5,3.0,1.0,6.0,6.0,3.0,1.5
47,catching_peach,6.0,6.0,4.0,3.5,2.0,6.0,4.0,5.0,5.0,6.0,4.5
47,catching_beer,1.0,2.0,5.0,3.5,5.0,2.0,5.0,2.0,7.0,1.0,1.5
47,catching_apple,5.0,5.0,6.0,3.5,3.5,5.0,8.0,4.0,8.0,5.0,4.5
47,butchering_juice,2.0,3.0,7.0,2.0,5.0,4.0,5.0,2.0,7.0,2.0,3.0
47,butchering_pear,4.0,6.0,3.0,4.0,7.0,6.0,7.0,4.0,1.0,4.0,6.0
47,butchering_rabbit,7.0,8.0,1.0,7.0,1.0,8.0,2.0,7.0,8.0,7.0,7.0
47,butchering_deer,8.0,4.0,2.0,8.0,8.0,1.0,6.0,8.0,4.0,8.0,8.0
47,butchering_water,3.0,1.0,8.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,1.5
47,butchering_peach,6.0,5.0,4.0,5.0,6.0,5.0,8.0,5.0,2.0,6.0,4.5
47,butchering_beer,1.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,1.5
47,butchering_apple,5.0,7.0,6.0,6.0,4.0,7.0,4.0,6.0,3.0,5.0,4.5
47,cooking_juice,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,7.0,2.0,3.0
47,cooking_pear,4.0,5.0,7.0,6.0,5.0,5.0,8.0,6.0,5.0,4.0,5.0
47,cooking_rabbit,7.0,4.0,6.0,4.0,6.0,4.0,1.0,4.0,1.5,7.0,7.0
47,cooking_deer,8.0,8.0,8.0,5.0,4.0,8.0,5.0,8.0,1.5,8.0,8.0
47,cooking_water,3.0,3.0,5.0,3.0,1.0,3.0,6.0,3.0,6.0,3.0,1.5
47,cooking_peach,6.0,7.0,4.0,8.0,2.0,7.0,7.0,5.0,3.0,6.0,5.0
47,cooking_beer,1.0,1.0,3.0,1.0,8.0,1.0,3.0,1.0,8.0,1.0,1.5
47,cooking_apple,5.0,6.0,1.0,7.0,7.0,6.0,4.0,7.0,4.0,5.0,5.0
47,chasing_juice,2.0,5.0,6.0,3.5,5.5,5.0,4.0,6.0,8.0,2.0,3.0
47,chasing_pear,4.0,1.0,3.0,3.5,4.0,1.0,8.0,1.0,2.0,4.0,5.0
47,chasing_rabbit,7.0,7.0,2.0,7.0,7.0,7.0,1.0,7.0,5.0,7.0,7.0
47,chasing_deer,8.0,8.0,1.0,8.0,8.0,8.0,3.0,8.0,1.0,8.0,8.0
47,chasing_water,3.0,6.0,8.0,3.5,2.0,6.0,7.0,5.0,4.0,3.0,1.5
47,chasing_peach,6.0,3.0,5.0,3.5,3.0,3.0,6.0,3.0,6.0,6.0,5.0
47,chasing_beer,1.0,4.0,4.0,3.5,5.5,4.0,2.0,4.0,3.0,1.0,1.5
47,chasing_apple,5.0,2.0,7.0,3.5,1.0,2.0,5.0,2.0,7.0,5.0,5.0
47,shooting_juice,2.0,1.0,7.0,5.0,6.0,1.0,7.5,3.0,8.0,2.0,3.0
47,shooting_pear,4.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,6.0
47,shooting_rabbit,7.0,8.0,4.0,7.0,7.0,7.0,2.0,7.0,6.0,7.0,7.0
47,shooting_deer,8.0,7.0,5.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,8.0
47,shooting_water,3.0,3.0,2.0,6.0,5.0,3.0,7.5,6.0,4.0,3.0,1.5
47,shooting_peach,6.0,6.0,8.0,4.0,3.0,6.0,3.0,5.0,3.0,6.0,4.5
47,shooting_beer,1.0,2.0,1.0,3.0,4.0,2.0,5.0,2.0,1.5,1.0,1.5
47,shooting_apple,5.0,5.0,6.0,2.0,2.0,5.0,1.0,4.0,1.5,5.0,4.5
47,throwing_juice,2.0,5.0,1.0,3.5,3.0,5.0,4.0,6.0,4.0,2.0,3.0
47,throwing_pear,4.0,1.0,6.0,3.5,7.0,1.0,3.0,1.0,2.0,4.0,6.0
47,throwing_rabbit,7.0,7.0,8.0,7.0,1.0,8.0,8.0,7.0,3.0,7.0,7.0
47,throwing_deer,8.0,8.0,3.0,8.0,8.0,7.0,5.0,8.0,1.0,8.0,8.0
47,throwing_water,3.0,6.0,2.0,3.5,4.0,6.0,2.0,5.0,6.0,3.0,1.5
47,throwing_peach,6.0,3.0,4.0,3.5,6.0,3.0,7.0,3.0,8.0,6.0,4.5
47,throwing_beer,1.0,4.0,7.0,3.5,2.0,4.0,1.0,4.0,5.0,1.0,1.5
47,throwing_apple,5.0,2.0,5.0,3.5,5.0,2.0,6.0,2.0,7.0,5.0,4.5
47,stabbing_juice,2.0,5.0,1.0,3.5,3.0,5.0,4.0,6.0,2.0,2.0,3.0
47,stabbing_pear,4.0,1.0,4.0,3.5,7.0,1.0,3.0,1.0,4.0,4.0,6.0
47,stabbing_rabbit,7.0,7.0,8.0,7.0,1.0,7.0,7.0,7.0,8.0,7.0,7.0
47,stabbing_deer,8.0,8.0,2.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,8.0
47,stabbing_water,3.0,6.0,5.0,3.5,2.0,6.0,5.0,5.0,7.0,3.0,1.5
47,stabbing_peach,6.0,3.0,3.0,3.5,6.0,3.0,8.0,3.0,5.0,6.0,4.5
47,stabbing_beer,1.0,4.0,6.0,3.5,4.0,4.0,6.0,4.0,3.0,1.0,1.5
47,stabbing_apple,5.0,2.0,7.0,3.5,5.0,2.0,2.0,2.0,6.0,5.0,4.5
48,going_to_juice,5.0,2.0,6.0,3.5,5.0,5.0,8.0,3.5,3.0,5.0,6.0
48,going_to_peach,4.0,3.0,5.0,3.5,4.0,3.0,6.0,3.5,8.0,4.0,3.5
48,going_to_rabbit,7.0,8.0,4.0,8.0,2.0,7.0,1.0,7.0,1.0,7.0,1.0
48,going_to_deer,8.0,7.0,8.0,7.0,7.0,8.0,4.0,8.0,2.0,8.0,2.0
48,going_to_beer,3.0,4.0,2.0,3.5,8.0,4.0,7.0,3.5,5.0,3.0,3.5
48,going_to_water,6.0,1.0,1.0,3.5,1.0,6.0,3.0,3.5,7.0,6.0,8.0
48,going_to_apple,2.0,5.0,3.0,3.5,6.0,1.0,2.0,3.5,6.0,2.0,6.0
48,going_to_pear,1.0,6.0,7.0,3.5,3.0,2.0,5.0,3.5,4.0,1.0,6.0
48,gathering_juice,7.0,8.0,1.0,7.0,2.0,7.0,8.0,6.0,2.0,7.0,7.0
48,gathering_peach,6.0,3.0,4.0,3.0,1.0,5.0,2.0,4.0,8.0,6.0,4.5
48,gathering_rabbit,4.0,2.0,7.0,1.0,4.0,2.0,4.0,2.0,6.0,4.0,2.0
48,gathering_deer,3.0,1.0,8.0,2.0,6.0,1.0,1.0,1.0,4.0,3.0,1.0
48,gathering_beer,5.0,7.0,6.0,8.0,8.0,6.0,6.0,8.0,3.0,5.0,4.5
48,gathering_water,8.0,6.0,5.0,6.0,7.0,8.0,3.0,7.0,1.0,8.0,3.0
48,gathering_apple,2.0,5.0,3.0,4.0,5.0,4.0,7.0,3.0,5.0,2.0,7.0
48,gathering_pear,1.0,4.0,2.0,5.0,3.0,3.0,5.0,5.0,7.0,1.0,7.0
48,boiling_juice,7.0,7.0,6.0,7.0,8.0,7.0,6.0,8.0,5.0,7.0,8.0
48,boiling_peach,2.5,3.0,7.0,5.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0
48,boiling_rabbit,5.0,3.0,1.0,1.5,5.0,2.0,4.0,1.0,2.0,4.0,2.0
48,boiling_deer,4.0,3.0,2.0,1.5,2.0,2.0,7.0,2.0,8.0,5.0,1.0
48,boiling_beer,6.0,8.0,8.0,8.0,7.0,6.0,5.0,6.0,3.0,6.0,7.0
48,boiling_water,8.0,6.0,5.0,6.0,4.0,8.0,8.0,7.0,4.0,8.0,6.0
48,boiling_apple,2.5,3.0,3.0,4.0,1.0,2.0,1.0,5.0,6.0,2.0,4.0
48,boiling_pear,1.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,7.0,1.0,4.0
48,pouring_juice,7.0,7.0,5.0,7.0,1.0,8.0,7.0,7.0,8.0,7.0,8.0
48,pouring_peach,3.0,3.0,2.0,5.0,2.0,3.0,4.0,3.0,6.0,3.0,4.0
48,pouring_rabbit,5.0,1.5,4.0,1.5,5.0,1.0,6.0,1.0,3.0,4.0,2.0
48,pouring_deer,4.0,1.5,1.0,1.5,8.0,2.0,2.0,2.0,1.0,5.0,1.0
48,pouring_beer,6.0,8.0,7.0,8.0,3.0,6.0,8.0,6.0,4.0,6.0,7.0
48,pouring_water,8.0,6.0,8.0,6.0,6.0,7.0,5.0,8.0,7.0,8.0,6.0
48,pouring_apple,2.0,5.0,6.0,4.0,7.0,5.0,1.0,5.0,5.0,2.0,4.0
48,pouring_pear,1.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0
48,drinking_juice,7.0,7.0,7.0,7.0,7.0,5.0,4.0,7.0,1.0,7.0,8.0
48,drinking_peach,3.0,3.0,3.0,5.0,5.0,6.0,1.0,3.0,3.0,3.0,4.0
48,drinking_rabbit,5.0,1.0,4.0,1.0,4.0,2.0,8.0,1.0,6.0,4.0,2.0
48,drinking_deer,4.0,2.0,1.0,2.0,8.0,1.0,7.0,2.0,4.0,5.0,1.0
48,drinking_beer,6.0,8.0,2.0,8.0,3.0,3.0,2.0,6.0,5.0,6.0,7.0
48,drinking_water,8.0,6.0,5.0,6.0,1.0,4.0,3.0,8.0,2.0,8.0,6.0
48,drinking_apple,2.0,5.0,6.0,4.0,2.0,8.0,6.0,5.0,7.0,2.0,4.0
48,drinking_pear,1.0,4.0,8.0,3.0,6.0,7.0,5.0,4.0,8.0,1.0,4.0
48,washing_juice,2.0,2.0,4.0,2.0,5.0,5.0,1.0,4.0,5.0,2.0,2.0
48,washing_peach,8.0,8.0,5.0,6.0,2.0,8.0,7.0,6.0,1.0,8.0,6.0
48,washing_rabbit,7.0,5.0,3.0,4.0,8.0,1.0,4.0,1.0,8.0,7.0,5.0
48,washing_deer,6.0,4.0,6.0,5.0,7.0,2.0,2.0,2.0,4.0,6.0,4.0
48,washing_beer,1.0,1.0,1.0,1.0,6.0,3.0,5.0,3.0,7.0,1.0,1.0
48,washing_water,3.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0
48,washing_apple,5.0,6.0,7.0,8.0,1.0,7.0,8.0,8.0,6.0,5.0,7.5
48,washing_pear,4.0,7.0,8.0,7.0,4.0,6.0,6.0,7.0,2.0,4.0,7.5
48,peeling_juice,2.0,3.0,4.0,3.0,8.0,4.0,1.0,4.0,4.0,2.0,2.0
48,peeling_peach,8.0,6.0,8.0,6.0,3.0,8.0,6.0,8.0,3.0,8.0,6.0
48,peeling_rabbit,5.0,3.0,5.0,1.0,5.0,1.0,4.0,1.0,2.0,4.0,4.0
48,peeling_deer,4.0,3.0,1.0,5.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0
48,peeling_beer,1.0,3.0,6.0,2.0,2.0,3.0,3.0,3.0,7.0,1.0,1.0
48,peeling_water,3.0,3.0,7.0,4.0,7.0,5.0,2.0,5.0,8.0,3.0,3.0
48,peeling_apple,7.0,7.0,3.0,7.0,1.0,6.0,7.0,6.0,6.0,7.0,7.5
48,peeling_pear,6.0,8.0,2.0,8.0,6.0,7.0,8.0,7.0,1.0,6.0,7.5
48,eating_juice,2.0,2.0,6.0,2.0,3.0,2.0,6.0,2.0,6.0,2.0,2.0
48,eating_peach,7.0,7.0,1.0,7.0,2.0,7.0,1.0,8.0,4.0,7.0,6.0
48,eating_rabbit,6.0,4.0,8.0,4.0,6.0,1.0,5.0,4.0,2.0,6.0,4.0
48,eating_deer,8.0,5.0,4.0,5.0,8.0,8.0,7.0,5.0,8.0,8.0,5.0
48,eating_beer,1.0,1.0,5.0,2.0,7.0,3.0,4.0,1.0,5.0,1.0,1.0
48,eating_water,3.0,3.0,7.0,2.0,4.0,4.0,8.0,3.0,7.0,3.0,3.0
48,eating_apple,5.0,6.0,2.0,6.0,5.0,5.0,2.5,6.0,1.0,5.0,7.5
48,eating_pear,4.0,8.0,3.0,8.0,1.0,6.0,2.5,7.0,3.0,4.0,7.5
48,trapping_juice,2.0,4.0,1.0,4.0,3.0,4.0,1.0,3.5,5.0,2.0,2.0
48,trapping_peach,6.0,4.0,8.0,4.0,4.0,4.0,4.0,3.5,1.0,6.0,5.0
48,trapping_rabbit,8.0,8.0,7.0,8.0,5.0,8.0,6.0,8.0,8.0,8.0,8.0
48,trapping_deer,7.0,4.0,5.0,4.0,6.0,4.0,7.0,7.0,2.0,7.0,7.0
48,trapping_beer,1.0,4.0,2.0,4.0,1.0,4.0,3.0,3.5,6.5,1.0,1.0
48,trapping_water,3.0,4.0,3.0,4.0,2.0,4.0,8.0,3.5,6.5,3.0,3.0
48,trapping_apple,5.0,4.0,6.0,4.0,7.0,4.0,5.0,3.5,4.0,5.0,5.0
48,trapping_pear,4.0,4.0,4.0,4.0,8.0,4.0,2.0,3.5,3.0,4.0,5.0
48,waiting_juice,2.0,2.0,3.0,4.0,2.0,1.0,8.0,5.0,8.0,2.0,2.0
48,waiting_peach,6.0,7.0,6.0,4.0,5.0,6.0,4.0,6.0,1.0,6.0,5.0
48,waiting_rabbit,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0
48,waiting_deer,7.0,1.0,2.0,4.0,8.0,7.0,2.0,1.0,7.0,7.0,7.0
48,waiting_beer,1.0,3.0,1.0,4.0,1.0,2.0,6.0,2.0,4.0,1.0,1.0
48,waiting_water,3.0,4.0,4.0,4.0,3.0,3.0,1.0,7.0,5.0,3.0,3.0
48,waiting_apple,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0
48,waiting_pear,4.0,6.0,8.0,4.0,6.0,5.0,5.0,4.0,2.0,4.0,5.0
48,catching_juice,2.0,1.0,1.0,5.0,6.0,1.0,7.0,4.0,6.0,2.0,2.0
48,catching_peach,6.0,6.0,4.0,4.0,8.0,6.0,6.0,5.0,4.0,6.0,5.0
48,catching_rabbit,8.0,8.0,6.0,8.0,3.0,8.0,5.0,8.0,2.0,8.0,8.0
48,catching_deer,7.0,7.0,3.0,7.0,1.0,7.0,3.0,7.0,8.0,7.0,7.0
48,catching_beer,1.0,2.0,7.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0
48,catching_water,3.0,3.0,2.0,6.0,7.0,3.0,1.0,6.0,7.0,3.0,3.0
48,catching_apple,5.0,4.0,8.0,3.0,5.0,4.0,2.0,2.0,5.0,5.0,5.0
48,catching_pear,4.0,5.0,5.0,2.0,4.0,5.0,8.0,3.0,1.0,4.0,5.0
48,butchering_juice,2.0,4.0,2.0,2.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0
48,butchering_peach,6.0,5.0,7.0,6.0,6.0,6.0,1.0,6.0,7.0,6.0,4.0
48,butchering_rabbit,8.0,8.0,1.0,7.0,5.0,8.0,3.0,7.0,4.0,8.0,8.0
48,butchering_deer,7.0,3.0,3.0,8.0,1.0,2.0,6.0,8.0,1.0,7.0,7.0
48,butchering_beer,1.0,1.0,5.0,1.0,8.0,1.0,2.0,1.0,3.0,1.0,1.0
48,butchering_water,3.0,2.0,4.0,3.0,3.0,3.0,7.0,3.0,8.0,3.0,3.0
48,butchering_apple,5.0,7.0,8.0,5.0,7.0,7.0,5.0,5.0,6.0,5.0,5.5
48,butchering_pear,4.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.5
48,cooking_juice,2.0,2.0,2.5,2.0,6.0,2.0,2.0,2.0,4.0,2.0,2.0
48,cooking_peach,6.0,7.0,2.5,8.0,5.0,7.0,7.0,6.0,7.0,6.0,5.0
48,cooking_rabbit,7.0,4.0,8.0,4.0,8.0,4.0,8.0,4.0,6.0,7.0,7.0
48,cooking_deer,8.0,8.0,1.0,5.0,2.0,8.0,4.0,5.0,2.0,8.0,8.0
48,cooking_beer,1.0,1.0,5.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0,1.0
48,cooking_water,3.0,3.0,6.0,3.0,4.0,3.0,6.0,3.0,8.0,3.0,3.0
48,cooking_apple,5.0,6.0,7.0,7.0,7.0,6.0,3.0,8.0,1.0,5.0,5.0
48,cooking_pear,4.0,5.0,4.0,6.0,1.0,5.0,1.0,7.0,3.0,4.0,5.0
48,chasing_juice,2.0,5.0,5.0,3.5,7.0,5.0,5.0,5.0,4.0,2.0,1.5
48,chasing_peach,6.0,4.0,1.0,3.5,8.0,4.0,1.0,3.0,8.0,6.0,4.0
48,chasing_rabbit,7.0,7.0,4.0,7.0,4.0,7.0,8.0,7.0,5.0,7.0,7.0
48,chasing_deer,8.0,8.0,8.0,8.0,5.0,8.0,2.0,8.0,1.0,8.0,8.0
48,chasing_beer,1.0,3.0,6.0,3.5,6.0,3.0,3.0,4.0,3.0,1.0,1.5
48,chasing_water,3.0,6.0,7.0,3.5,3.0,6.0,7.0,6.0,2.0,3.0,3.0
48,chasing_apple,5.0,2.0,3.0,3.5,1.0,2.0,4.0,2.0,7.0,5.0,5.5
48,chasing_pear,4.0,1.0,2.0,3.5,2.0,1.0,6.0,1.0,6.0,4.0,5.5
48,shooting_juice,2.0,1.0,6.0,5.0,6.0,1.0,3.0,4.0,2.0,2.0,2.0
48,shooting_peach,6.0,7.0,2.0,4.0,5.0,6.0,7.0,5.0,5.0,6.0,4.0
48,shooting_rabbit,7.0,8.0,3.0,7.0,8.0,8.0,5.0,7.0,3.0,7.0,7.0
48,shooting_deer,8.0,6.0,8.0,8.0,2.5,7.0,1.0,8.0,1.0,8.0,8.0
48,shooting_beer,1.0,2.0,5.0,1.0,7.0,2.0,4.0,1.0,4.0,1.0,1.0
48,shooting_water,3.0,3.0,7.0,6.0,2.5,3.0,8.0,6.0,6.0,3.0,3.0
48,shooting_apple,5.0,4.0,1.0,3.0,4.0,4.0,6.0,2.0,7.0,5.0,5.5
48,shooting_pear,4.0,5.0,4.0,2.0,1.0,5.0,2.0,3.0,8.0,4.0,5.5
48,throwing_juice,2.0,4.0,7.0,3.5,6.0,1.0,1.0,5.0,1.0,2.0,2.0
48,throwing_peach,6.0,5.0,2.0,3.5,1.0,6.0,4.0,3.0,7.0,6.0,4.0
48,throwing_rabbit,7.0,7.0,6.0,7.0,5.0,7.0,8.0,7.0,4.0,7.0,7.0
48,throwing_deer,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,2.0,8.0,8.0
48,throwing_beer,1.0,1.0,1.0,3.5,3.0,2.0,5.0,4.0,5.0,1.0,1.0
48,throwing_water,3.0,6.0,5.0,3.5,4.0,3.0,3.0,6.0,6.0,3.0,3.0
48,throwing_apple,5.0,2.0,4.0,3.5,2.0,4.0,6.0,2.0,3.0,5.0,5.5
48,throwing_pear,4.0,3.0,3.0,3.5,8.0,5.0,2.0,1.0,8.0,4.0,5.5
48,stabbing_juice,2.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,7.0,2.0,2.0
48,stabbing_peach,6.0,6.0,4.0,4.0,6.0,6.0,2.0,5.0,8.0,6.0,4.0
48,stabbing_rabbit,7.5,8.0,3.0,7.0,5.0,8.0,8.0,7.0,3.0,7.5,8.0
48,stabbing_deer,7.5,7.0,6.0,8.0,8.0,7.0,4.0,8.0,4.0,7.5,7.0
48,stabbing_beer,1.0,2.0,5.0,1.0,2.0,2.0,6.0,1.0,5.0,1.0,1.0
48,stabbing_water,3.0,3.0,1.0,6.0,7.0,3.0,3.0,6.0,1.0,3.0,3.0
48,stabbing_apple,5.0,4.0,8.0,3.0,4.0,4.0,5.0,2.0,6.0,5.0,5.5
48,stabbing_pear,4.0,5.0,7.0,2.0,3.0,5.0,7.0,3.0,2.0,4.0,5.5
49,going_to_juice,6.0,7.0,6.0,3.0,7.0,6.0,3.0,1.0,4.0,6.0,8.0
49,going_to_rabbit,1.0,1.0,5.0,7.0,1.0,7.0,6.0,7.0,7.0,1.0,1.0
49,going_to_deer,2.0,8.0,2.0,8.0,4.0,8.0,2.0,8.0,1.0,2.0,2.0
49,going_to_beer,8.0,2.0,4.0,2.0,6.0,4.0,1.0,3.0,3.0,8.0,5.0
49,going_to_peach,4.5,4.0,7.0,4.0,8.0,2.0,7.0,5.0,6.0,4.5,5.0
49,going_to_water,7.0,3.0,8.0,1.0,3.0,5.0,5.0,2.0,8.0,7.0,5.0
49,going_to_apple,3.0,5.0,3.0,5.0,5.0,1.0,8.0,4.0,2.0,3.0,5.0
49,going_to_pear,4.5,6.0,1.0,6.0,2.0,3.0,4.0,6.0,5.0,4.5,5.0
49,gathering_juice,6.0,8.0,1.0,8.0,8.0,6.0,5.0,6.0,5.0,6.0,8.0
49,gathering_rabbit,1.0,1.0,6.0,1.0,4.0,1.0,4.0,1.0,8.0,1.0,1.0
49,gathering_deer,2.0,2.0,8.0,2.0,2.0,2.0,6.0,2.0,4.0,2.0,2.0
49,gathering_beer,8.0,6.0,5.0,6.0,6.0,7.0,2.0,8.0,1.0,8.0,5.0
49,gathering_peach,4.5,3.0,4.0,3.0,5.0,5.0,1.0,4.0,2.0,4.5,5.0
49,gathering_water,7.0,7.0,2.0,7.0,7.0,8.0,3.0,7.0,3.0,7.0,5.0
49,gathering_apple,3.0,5.0,7.0,5.0,3.0,3.0,8.0,3.0,7.0,3.0,5.0
49,gathering_pear,4.5,4.0,3.0,4.0,1.0,4.0,7.0,5.0,6.0,4.5,5.0
49,boiling_juice,6.0,8.0,3.0,8.0,6.0,6.0,8.0,6.0,2.0,6.0,8.0
49,boiling_rabbit,1.0,3.0,2.0,2.0,1.0,3.0,4.0,1.0,8.0,5.0,1.0
49,boiling_deer,5.0,3.0,7.0,1.0,4.0,3.0,6.0,2.0,6.0,1.0,2.0
49,boiling_beer,8.0,6.0,4.0,6.0,7.0,8.0,7.0,8.0,3.0,8.0,6.5
49,boiling_peach,2.5,3.0,1.0,5.0,2.0,3.0,3.0,4.0,7.0,3.5,4.0
49,boiling_water,7.0,7.0,5.0,7.0,8.0,7.0,5.0,7.0,5.0,7.0,6.5
49,boiling_apple,4.0,3.0,6.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0
49,boiling_pear,2.5,3.0,8.0,4.0,5.0,3.0,2.0,5.0,4.0,3.5,4.0
49,pouring_juice,6.0,8.0,8.0,8.0,8.0,7.0,5.0,6.0,4.0,6.0,8.0
49,pouring_rabbit,1.0,1.5,6.0,5.0,5.0,1.0,8.0,2.0,3.0,5.0,1.0
49,pouring_deer,5.0,1.5,7.0,2.5,2.0,2.0,7.0,1.0,6.0,1.0,2.0
49,pouring_beer,8.0,6.0,4.0,6.0,7.0,6.0,4.0,8.0,7.0,8.0,6.5
49,pouring_peach,3.5,5.0,1.0,2.5,1.0,5.0,3.0,5.0,2.0,3.5,4.0
49,pouring_water,7.0,7.0,2.0,7.0,6.0,8.0,6.0,7.0,5.0,7.0,6.5
49,pouring_apple,2.0,4.0,3.0,2.5,4.0,4.0,1.0,3.0,8.0,2.0,4.0
49,pouring_pear,3.5,3.0,5.0,2.5,3.0,3.0,2.0,4.0,1.0,3.5,4.0
49,drinking_juice,6.0,8.0,4.5,8.0,5.0,4.0,1.0,6.0,6.0,6.0,8.0
49,drinking_rabbit,1.0,1.5,1.0,5.0,2.0,5.0,6.0,5.0,1.0,5.0,1.0
49,drinking_deer,5.0,1.5,3.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,2.0
49,drinking_beer,8.0,6.0,7.0,6.0,6.0,2.0,3.0,8.0,8.0,8.0,6.5
