Run,Sentence,Token,Word
0,970,0,Jessica
0,970,1,cooking
0,970,2,rabbit
0,971,0,Jessica
0,971,1,eating
0,971,2,rabbit
0,972,0,Jessica
0,972,1,searching
0,973,0,Jessica
0,973,1,going_to
0,973,2,deer
0,974,0,Jessica
0,974,1,going_to
0,974,2,deer
0,975,0,Jessica
0,975,1,going_to
0,975,2,deer
0,976,0,Jessica
0,976,1,going_to
0,976,2,deer
0,977,0,Jessica
0,977,1,going_to
0,977,2,deer
0,978,0,Jessica
0,978,1,going_to
0,978,2,deer
0,979,0,Jessica
0,979,1,chasing
0,979,2,deer
0,980,0,Jessica
0,980,1,shooting
0,980,2,deer
0,981,0,Jessica
0,981,1,gathering
0,981,2,deer
0,982,0,Jessica
0,982,1,butchering
0,982,2,deer
0,983,0,Jessica
0,983,1,washing
0,983,2,deer
0,984,0,Jessica
0,984,1,cooking
0,984,2,deer
0,985,0,Jessica
0,985,1,eating
0,985,2,deer
0,986,0,Jessica
0,986,1,searching
0,987,0,Jessica
0,987,1,going_to
0,987,2,deer
0,988,0,Jessica
0,988,1,going_to
0,988,2,deer
0,989,0,Jessica
0,989,1,going_to
0,989,2,deer
0,990,0,Jessica
0,990,1,going_to
0,990,2,deer
0,991,0,Jessica
0,991,1,going_to
0,991,2,deer
0,992,0,Jessica
0,992,1,chasing
0,992,2,deer
0,993,0,Jessica
0,993,1,searching
0,994,0,Jessica
0,994,1,going_to
0,994,2,deer
0,995,0,Jessica
0,995,1,going_to
0,995,2,deer
0,996,0,Jessica
0,996,1,going_to
0,996,2,deer
0,997,0,Jessica
0,997,1,going_to
0,997,2,deer
0,998,0,Jessica
0,998,1,chasing
0,998,2,deer
0,999,0,Jessica
0,999,1,searching
0,1000,0,Jessica
0,1000,1,going_to
0,1000,2,rabbit
0,1001,0,Jessica
0,1001,1,going_to
0,1001,2,rabbit
0,1002,0,Jessica
0,1002,1,going_to
0,1002,2,rabbit
0,1003,0,Jessica
0,1003,1,going_to
0,1003,2,rabbit
0,1004,0,Jessica
0,1004,1,going_to
0,1004,2,rabbit
0,1005,0,Jessica
0,1005,1,trapping
0,1005,2,rabbit
0,1006,0,Jessica
0,1006,1,waiting
0,1006,2,rabbit
0,1007,0,Jessica
0,1007,1,catching
0,1007,2,rabbit
0,1008,0,Jessica
0,1008,1,gathering
0,1008,2,rabbit
0,1009,0,Jessica
0,1009,1,butchering
0,1009,2,rabbit
0,1010,0,Jessica
0,1010,1,washing
0,1010,2,rabbit
0,1011,0,Jessica
0,1011,1,cooking
0,1011,2,rabbit
0,1012,0,Jessica
0,1012,1,eating
0,1012,2,rabbit
0,1013,0,Jessica
0,1013,1,searching
0,1014,0,Jessica
0,1014,1,going_to
0,1014,2,rabbit
0,1015,0,Jessica
0,1015,1,going_to
0,1015,2,rabbit
0,1016,0,Jessica
0,1016,1,going_to
0,1016,2,rabbit
0,1017,0,Jessica
0,1017,1,going_to
0,1017,2,rabbit
0,1018,0,Jessica
0,1018,1,going_to
0,1018,2,rabbit
0,1019,0,Jessica
0,1019,1,going_to
0,1019,2,rabbit
0,1020,0,Jessica
0,1020,1,trapping
0,1020,2,rabbit
0,1021,0,Jessica
0,1021,1,waiting
0,1021,2,rabbit
0,1022,0,Jessica
0,1022,1,catching
0,1022,2,rabbit
0,1023,0,Jessica
0,1023,1,gathering
0,1023,2,rabbit
0,1024,0,Jessica
0,1024,1,butchering
0,1024,2,rabbit
0,1025,0,Jessica
0,1025,1,washing
0,1025,2,rabbit
0,1026,0,Jessica
0,1026,1,cooking
0,1026,2,rabbit
0,1027,0,Jessica
0,1027,1,eating
0,1027,2,rabbit
0,1028,0,Jessica
0,1028,1,searching
0,1029,0,Jessica
0,1029,1,going_to
0,1029,2,deer
0,1030,0,Jessica
0,1030,1,going_to
0,1030,2,deer
0,1031,0,Jessica
0,1031,1,going_to
0,1031,2,deer
0,1032,0,Jessica
0,1032,1,going_to
0,1032,2,deer
0,1033,0,Jessica
0,1033,1,going_to
0,1033,2,deer
0,1034,0,Jessica
0,1034,1,going_to
0,1034,2,deer
0,1035,0,Jessica
0,1035,1,chasing
0,1035,2,deer
0,1036,0,Jessica
0,1036,1,searching
0,1037,0,Jessica
0,1037,1,going_to
0,1037,2,deer
0,1038,0,Jessica
0,1038,1,going_to
0,1038,2,deer
0,1039,0,Jessica
0,1039,1,going_to
0,1039,2,deer
0,1040,0,Jessica
0,1040,1,going_to
0,1040,2,deer
0,1041,0,Jessica
0,1041,1,going_to
0,1041,2,deer
0,1042,0,Jessica
0,1042,1,going_to
0,1042,2,deer
0,1043,0,Jessica
0,1043,1,chasing
0,1043,2,deer
0,1044,0,Jessica
0,1044,1,searching
0,1045,0,Jessica
0,1045,1,going_to
0,1045,2,deer
0,1046,0,Jessica
0,1046,1,going_to
0,1046,2,deer
0,1047,0,Jessica
0,1047,1,going_to
0,1047,2,deer
0,1048,0,Jessica
0,1048,1,going_to
0,1048,2,deer
0,1049,0,Jessica
0,1049,1,going_to
0,1049,2,deer
0,1050,0,Jessica
0,1050,1,chasing
0,1050,2,deer
0,1051,0,Jessica
0,1051,1,shooting
0,1051,2,deer
0,1052,0,Jessica
0,1052,1,searching
0,1053,0,Jessica
0,1053,1,going_to
0,1053,2,deer
0,1054,0,Jessica
0,1054,1,going_to
0,1054,2,deer
0,1055,0,Jessica
0,1055,1,going_to
0,1055,2,deer
0,1056,0,Jessica
0,1056,1,going_to
0,1056,2,deer
0,1057,0,Jessica
0,1057,1,going_to
0,1057,2,deer
0,1058,0,Jessica
0,1058,1,chasing
0,1058,2,deer
0,1059,0,Jessica
0,1059,1,searching
0,1060,0,Jessica
0,1060,1,going_to
0,1060,2,deer
0,1061,0,Jessica
0,1061,1,going_to
0,1061,2,deer
0,1062,0,Jessica
0,1062,1,going_to
0,1062,2,deer
0,1063,0,Jessica
0,1063,1,going_to
0,1063,2,deer
0,1064,0,Jessica
0,1064,1,going_to
0,1064,2,deer
0,1065,0,Jessica
0,1065,1,going_to
0,1065,2,deer
0,1066,0,Jessica
0,1066,1,chasing
0,1066,2,deer
0,1067,0,Jessica
0,1067,1,shooting
0,1067,2,deer
0,1068,0,Jessica
0,1068,1,gathering
0,1068,2,deer
0,1069,0,Jessica
0,1069,1,butchering
0,1069,2,deer
0,1070,0,Jessica
0,1070,1,washing
0,1070,2,deer
0,1071,0,Jessica
0,1071,1,cooking
0,1071,2,deer
0,1072,0,Jessica
0,1072,1,eating
0,1072,2,deer
0,1073,0,Jessica
0,1073,1,searching
0,1074,0,Jessica
0,1074,1,going_to
0,1074,2,deer
0,1075,0,Jessica
0,1075,1,going_to
0,1075,2,deer
0,1076,0,Jessica
0,1076,1,going_to
0,1076,2,deer
0,1077,0,Jessica
0,1077,1,going_to
0,1077,2,deer
0,1078,0,Jessica
0,1078,1,going_to
0,1078,2,deer
0,1079,0,Jessica
0,1079,1,chasing
0,1079,2,deer
0,1080,0,Jessica
0,1080,1,shooting
0,1080,2,deer
0,1081,0,Jessica
0,1081,1,gathering
0,1081,2,deer
0,1082,0,Jessica
0,1082,1,butchering
0,1082,2,deer
0,1083,0,Jessica
0,1083,1,washing
0,1083,2,deer
0,1084,0,Jessica
0,1084,1,cooking
0,1084,2,deer
0,1085,0,Jessica
0,1085,1,eating
0,1085,2,deer
0,1086,0,Jessica
0,1086,1,laying_down
0,1087,0,Jessica
0,1087,1,sleeping
0,1088,0,Jessica
0,1088,1,waking_up
0,1089,0,Jessica
0,1089,1,getting_up
0,1090,0,Jessica
0,1090,1,searching
0,1091,0,Jessica
0,1091,1,going_to
0,1091,2,deer
0,1092,0,Jessica
0,1092,1,going_to
0,1092,2,deer
0,1093,0,Jessica
0,1093,1,going_to
0,1093,2,deer
0,1094,0,Jessica
0,1094,1,going_to
0,1094,2,deer
0,1095,0,Jessica
0,1095,1,chasing
0,1095,2,deer
0,1096,0,Jessica
0,1096,1,searching
0,1097,0,Jessica
0,1097,1,going_to
0,1097,2,deer
0,1098,0,Jessica
0,1098,1,going_to
0,1098,2,deer
0,1099,0,Jessica
0,1099,1,going_to
0,1099,2,deer
0,1100,0,Jessica
0,1100,1,going_to
0,1100,2,deer
0,1101,0,Jessica
0,1101,1,going_to
0,1101,2,deer
0,1102,0,Jessica
0,1102,1,chasing
0,1102,2,deer
0,1103,0,Jessica
0,1103,1,searching
0,1104,0,Jessica
0,1104,1,going_to
0,1104,2,deer
0,1105,0,Jessica
0,1105,1,going_to
0,1105,2,deer
0,1106,0,Jessica
0,1106,1,going_to
0,1106,2,deer
0,1107,0,Jessica
0,1107,1,going_to
0,1107,2,deer
0,1108,0,Jessica
0,1108,1,chasing
0,1108,2,deer
0,1109,0,Jessica
0,1109,1,searching
0,1110,0,Jessica
0,1110,1,going_to
0,1110,2,deer
0,1111,0,Jessica
0,1111,1,going_to
0,1111,2,deer
0,1112,0,Jessica
0,1112,1,going_to
0,1112,2,deer
0,1113,0,Jessica
0,1113,1,going_to
0,1113,2,deer
0,1114,0,Jessica
0,1114,1,chasing
0,1114,2,deer
0,1115,0,Jessica
0,1115,1,searching
0,1116,0,Jessica
0,1116,1,going_to
0,1116,2,deer
0,1117,0,Jessica
0,1117,1,going_to
0,1117,2,deer
0,1118,0,Jessica
0,1118,1,going_to
0,1118,2,deer
0,1119,0,Jessica
0,1119,1,going_to
0,1119,2,deer
0,1120,0,Jessica
0,1120,1,chasing
0,1120,2,deer
0,1121,0,Jessica
0,1121,1,shooting
0,1121,2,deer
0,1122,0,Jessica
0,1122,1,gathering
0,1122,2,deer
0,1123,0,Jessica
0,1123,1,butchering
0,1123,2,deer
0,1124,0,Jessica
0,1124,1,washing
0,1124,2,deer
0,1125,0,Jessica
0,1125,1,cooking
0,1125,2,deer
0,1126,0,Jessica
0,1126,1,eating
0,1126,2,deer
0,1127,0,Jessica
0,1127,1,searching
0,1128,0,Jessica
0,1128,1,going_to
0,1128,2,deer
0,1129,0,Jessica
0,1129,1,going_to
0,1129,2,deer
0,1130,0,Jessica
0,1130,1,going_to
0,1130,2,deer
0,1131,0,Jessica
0,1131,1,going_to
0,1131,2,deer
0,1132,0,Jessica
0,1132,1,going_to
0,1132,2,deer
0,1133,0,Jessica
0,1133,1,chasing
0,1133,2,deer
0,1134,0,Jessica
0,1134,1,shooting
0,1134,2,deer
0,1135,0,Jessica
0,1135,1,gathering
0,1135,2,deer
0,1136,0,Jessica
0,1136,1,butchering
0,1136,2,deer
0,1137,0,Jessica
0,1137,1,washing
0,1137,2,deer
0,1138,0,Jessica
0,1138,1,cooking
0,1138,2,deer
0,1139,0,Jessica
0,1139,1,eating
0,1139,2,deer
0,1140,0,Jessica
0,1140,1,laying_down
0,1141,0,Jessica
0,1141,1,sleeping
0,1142,0,Jessica
0,1142,1,waking_up
0,1143,0,Jessica
0,1143,1,getting_up
0,1144,0,Jessica
0,1144,1,going_to
0,1144,2,beer
0,1145,0,Jessica
0,1145,1,gathering
0,1145,2,beer
0,1146,0,Jessica
0,1146,1,boiling
0,1146,2,beer
0,1147,0,Jessica
0,1147,1,pouring
0,1147,2,beer
0,1148,0,Jessica
0,1148,1,drinking
0,1148,2,beer
0,1149,0,Jessica
0,1149,1,washing
0,1150,0,Jessica
0,1150,1,cooking
0,1150,2,deer
0,1151,0,Jessica
0,1151,1,eating
0,1151,2,deer
0,1152,0,Jessica
0,1152,1,laying_down
0,1153,0,Jessica
0,1153,1,sleeping
0,1154,0,Jessica
0,1154,1,waking_up
0,1155,0,Jessica
0,1155,1,getting_up
0,1156,0,Jessica
0,1156,1,going_to
0,1156,2,water
0,1157,0,Jessica
0,1157,1,gathering
0,1157,2,water
0,1158,0,Jessica
0,1158,1,boiling
0,1158,2,water
0,1159,0,Jessica
0,1159,1,pouring
0,1159,2,water
0,1160,0,Jessica
0,1160,1,drinking
0,1160,2,water
0,1161,0,Jessica
0,1161,1,washing
0,1162,0,Jessica
0,1162,1,cooking
0,1162,2,deer
0,1163,0,Jessica
0,1163,1,eating
0,1163,2,deer
0,1164,0,Jessica
0,1164,1,laying_down
0,1165,0,Jessica
0,1165,1,sleeping
0,1166,0,Jessica
0,1166,1,waking_up
0,1167,0,Jessica
0,1167,1,getting_up
0,1168,0,Jessica
0,1168,1,going_to
0,1168,2,beer
0,1169,0,Jessica
0,1169,1,gathering
0,1169,2,beer
0,1170,0,Jessica
0,1170,1,boiling
0,1170,2,beer
0,1171,0,Jessica
0,1171,1,pouring
0,1171,2,beer
0,1172,0,Jessica
0,1172,1,drinking
0,1172,2,beer
0,1173,0,Jessica
0,1173,1,going_to
0,1173,2,apple
0,1174,0,Jessica
0,1174,1,gathering
0,1174,2,apple
0,1175,0,Jessica
0,1175,1,washing
0,1175,2,apple
0,1176,0,Jessica
0,1176,1,peeling
0,1176,2,apple
0,1177,0,Jessica
0,1177,1,eating
0,1177,2,apple
0,1178,0,Jessica
0,1178,1,going_to
0,1178,2,water
0,1179,0,Jessica
0,1179,1,gathering
0,1179,2,water
0,1180,0,Jessica
0,1180,1,boiling
0,1180,2,water
0,1181,0,Jessica
0,1181,1,pouring
0,1181,2,water
0,1182,0,Jessica
0,1182,1,drinking
0,1182,2,water
0,1183,0,Jessica
0,1183,1,washing
0,1184,0,Jessica
0,1184,1,cooking
0,1184,2,deer
0,1185,0,Jessica
0,1185,1,eating
0,1185,2,deer
0,1186,0,Jessica
0,1186,1,laying_down
0,1187,0,Jessica
0,1187,1,sleeping
0,1188,0,Jessica
0,1188,1,waking_up
0,1189,0,Jessica
0,1189,1,getting_up
0,1190,0,Jessica
0,1190,1,going_to
0,1190,2,beer
0,1191,0,Jessica
0,1191,1,gathering
0,1191,2,beer
0,1192,0,Jessica
0,1192,1,boiling
0,1192,2,beer
0,1193,0,Jessica
0,1193,1,pouring
0,1193,2,beer
0,1194,0,Jessica
0,1194,1,drinking
0,1194,2,beer
0,1195,0,Jessica
0,1195,1,washing
0,1196,0,Jessica
0,1196,1,cooking
0,1196,2,deer
0,1197,0,Jessica
0,1197,1,eating
0,1197,2,deer
0,1198,0,Jessica
0,1198,1,laying_down
0,1199,0,Jessica
0,1199,1,sleeping
0,1200,0,Jessica
0,1200,1,waking_up
0,1201,0,Jessica
0,1201,1,getting_up
0,1202,0,Jessica
0,1202,1,going_to
0,1202,2,beer
0,1203,0,Jessica
0,1203,1,gathering
0,1203,2,beer
0,1204,0,Jessica
0,1204,1,boiling
0,1204,2,beer
0,1205,0,Jessica
0,1205,1,pouring
0,1205,2,beer
0,1206,0,Jessica
0,1206,1,drinking
0,1206,2,beer
0,1207,0,Jessica
0,1207,1,going_to
0,1207,2,peach
0,1208,0,Jessica
0,1208,1,gathering
0,1208,2,peach
0,1209,0,Jessica
0,1209,1,washing
0,1209,2,peach
0,1210,0,Jessica
0,1210,1,peeling
0,1210,2,peach
0,1211,0,Jessica
0,1211,1,eating
0,1211,2,peach
0,1212,0,Jessica
0,1212,1,going_to
0,1212,2,pear
0,1213,0,Jessica
0,1213,1,gathering
0,1213,2,pear
0,1214,0,Jessica
0,1214,1,washing
0,1214,2,pear
0,1215,0,Jessica
0,1215,1,peeling
0,1215,2,pear
0,1216,0,Jessica
0,1216,1,eating
0,1216,2,pear
0,1217,0,Jessica
0,1217,1,going_to
0,1217,2,beer
0,1218,0,Jessica
0,1218,1,gathering
0,1218,2,beer
0,1219,0,Jessica
0,1219,1,boiling
0,1219,2,beer
0,1220,0,Jessica
0,1220,1,pouring
0,1220,2,beer
0,1221,0,Jessica
0,1221,1,drinking
0,1221,2,beer
0,1222,0,Jessica
0,1222,1,going_to
0,1222,2,pear
0,1223,0,Jessica
0,1223,1,gathering
0,1223,2,pear
0,1224,0,Jessica
0,1224,1,washing
0,1224,2,pear
0,1225,0,Jessica
0,1225,1,peeling
0,1225,2,pear
0,1226,0,Jessica
0,1226,1,eating
0,1226,2,pear
0,1227,0,Jessica
0,1227,1,going_to
0,1227,2,apple
0,1228,0,Jessica
0,1228,1,gathering
0,1228,2,apple
0,1229,0,Jessica
0,1229,1,washing
0,1229,2,apple
0,1230,0,Jessica
0,1230,1,peeling
0,1230,2,apple
0,1231,0,Jessica
0,1231,1,eating
0,1231,2,apple
0,1232,0,Jessica
0,1232,1,going_to
0,1232,2,beer
0,1233,0,Jessica
0,1233,1,gathering
0,1233,2,beer
0,1234,0,Jessica
0,1234,1,boiling
0,1234,2,beer
0,1235,0,Jessica
0,1235,1,pouring
0,1235,2,beer
0,1236,0,Jessica
0,1236,1,drinking
0,1236,2,beer
0,1237,0,Jessica
0,1237,1,washing
0,1238,0,Jessica
0,1238,1,cooking
0,1238,2,deer
0,1239,0,Jessica
0,1239,1,eating
0,1239,2,deer
0,1240,0,Jessica
0,1240,1,laying_down
0,1241,0,Jessica
0,1241,1,sleeping
0,1242,0,Jessica
0,1242,1,waking_up
0,1243,0,Jessica
0,1243,1,getting_up
0,1244,0,Jessica
0,1244,1,going_to
0,1244,2,water
0,1245,0,Jessica
0,1245,1,gathering
0,1245,2,water
0,1246,0,Jessica
0,1246,1,boiling
0,1246,2,water
0,1247,0,Jessica
0,1247,1,pouring
0,1247,2,water
0,1248,0,Jessica
0,1248,1,drinking
0,1248,2,water
0,1249,0,Jessica
0,1249,1,going_to
0,1249,2,pear
0,1250,0,Jessica
0,1250,1,gathering
0,1250,2,pear
0,1251,0,Jessica
0,1251,1,washing
0,1251,2,pear
0,1252,0,Jessica
0,1252,1,peeling
0,1252,2,pear
0,1253,0,Jessica
0,1253,1,eating
0,1253,2,pear
0,1254,0,Jessica
0,1254,1,going_to
0,1254,2,pear
0,1255,0,Jessica
0,1255,1,gathering
0,1255,2,pear
0,1256,0,Jessica
0,1256,1,washing
0,1256,2,pear
0,1257,0,Jessica
0,1257,1,peeling
0,1257,2,pear
0,1258,0,Jessica
0,1258,1,eating
0,1258,2,pear
0,1259,0,Jessica
0,1259,1,going_to
0,1259,2,beer
0,1260,0,Jessica
0,1260,1,gathering
0,1260,2,beer
0,1261,0,Jessica
0,1261,1,boiling
0,1261,2,beer
0,1262,0,Jessica
0,1262,1,pouring
0,1262,2,beer
0,1263,0,Jessica
0,1263,1,drinking
0,1263,2,beer
0,1264,0,Jessica
0,1264,1,going_to
0,1264,2,pear
0,1265,0,Jessica
0,1265,1,gathering
0,1265,2,pear
0,1266,0,Jessica
0,1266,1,washing
0,1266,2,pear
0,1267,0,Jessica
0,1267,1,peeling
0,1267,2,pear
0,1268,0,Jessica
0,1268,1,eating
0,1268,2,pear
0,1269,0,Jessica
0,1269,1,going_to
0,1269,2,pear
0,1270,0,Jessica
0,1270,1,gathering
0,1270,2,pear
0,1271,0,Jessica
0,1271,1,washing
0,1271,2,pear
0,1272,0,Jessica
0,1272,1,peeling
0,1272,2,pear
0,1273,0,Jessica
0,1273,1,eating
0,1273,2,pear
0,1274,0,Jessica
0,1274,1,going_to
0,1274,2,beer
0,1275,0,Jessica
0,1275,1,gathering
0,1275,2,beer
0,1276,0,Jessica
0,1276,1,boiling
0,1276,2,beer
0,1277,0,Jessica
0,1277,1,pouring
0,1277,2,beer
0,1278,0,Jessica
0,1278,1,drinking
0,1278,2,beer
0,1279,0,Jessica
0,1279,1,washing
0,1280,0,Jessica
0,1280,1,cooking
0,1280,2,deer
0,1281,0,Jessica
0,1281,1,eating
0,1281,2,deer
0,1282,0,Jessica
0,1282,1,laying_down
0,1283,0,Jessica
0,1283,1,sleeping
0,1284,0,Jessica
0,1284,1,waking_up
0,1285,0,Jessica
0,1285,1,getting_up
0,1286,0,Jessica
0,1286,1,going_to
0,1286,2,water
0,1287,0,Jessica
0,1287,1,gathering
0,1287,2,water
0,1288,0,Jessica
0,1288,1,boiling
0,1288,2,water
0,1289,0,Jessica
0,1289,1,pouring
0,1289,2,water
0,1290,0,Jessica
0,1290,1,drinking
0,1290,2,water
0,1291,0,Jessica
0,1291,1,washing
0,1292,0,Jessica
0,1292,1,cooking
0,1292,2,deer
0,1293,0,Jessica
0,1293,1,eating
0,1293,2,deer
0,1294,0,Jessica
0,1294,1,laying_down
0,1295,0,Jessica
0,1295,1,sleeping
0,1296,0,Jessica
0,1296,1,waking_up
0,1297,0,Jessica
0,1297,1,getting_up
0,1298,0,Jessica
0,1298,1,going_to
0,1298,2,water
0,1299,0,Jessica
0,1299,1,gathering
0,1299,2,water
0,1300,0,Jessica
0,1300,1,boiling
0,1300,2,water
0,1301,0,Jessica
0,1301,1,pouring
0,1301,2,water
0,1302,0,Jessica
0,1302,1,drinking
0,1302,2,water
0,1303,0,Jessica
0,1303,1,washing
0,1304,0,Jessica
0,1304,1,cooking
0,1304,2,deer
0,1305,0,Jessica
0,1305,1,eating
0,1305,2,deer
0,1306,0,Jessica
0,1306,1,laying_down
0,1307,0,Jessica
0,1307,1,sleeping
0,1308,0,Jessica
0,1308,1,waking_up
0,1309,0,Jessica
0,1309,1,getting_up
0,1310,0,Jessica
0,1310,1,going_to
0,1310,2,water
0,1311,0,Jessica
0,1311,1,gathering
0,1311,2,water
0,1312,0,Jessica
0,1312,1,boiling
0,1312,2,water
0,1313,0,Jessica
0,1313,1,pouring
0,1313,2,water
0,1314,0,Jessica
0,1314,1,drinking
0,1314,2,water
0,1315,0,Jessica
0,1315,1,going_to
0,1315,2,peach
0,1316,0,Jessica
0,1316,1,gathering
0,1316,2,peach
0,1317,0,Jessica
0,1317,1,washing
0,1317,2,peach
0,1318,0,Jessica
0,1318,1,peeling
0,1318,2,peach
0,1319,0,Jessica
0,1319,1,eating
0,1319,2,peach
0,1320,0,Jessica
0,1320,1,going_to
0,1320,2,pear
0,1321,0,Jessica
0,1321,1,gathering
0,1321,2,pear
0,1322,0,Jessica
0,1322,1,washing
0,1322,2,pear
0,1323,0,Jessica
0,1323,1,peeling
0,1323,2,pear
0,1324,0,Jessica
0,1324,1,eating
0,1324,2,pear
0,1325,0,Jessica
0,1325,1,going_to
0,1325,2,water
0,1326,0,Jessica
0,1326,1,gathering
0,1326,2,water
0,1327,0,Jessica
0,1327,1,boiling
0,1327,2,water
0,1328,0,Jessica
0,1328,1,pouring
0,1328,2,water
0,1329,0,Jessica
0,1329,1,drinking
0,1329,2,water
0,1330,0,Jessica
0,1330,1,washing
0,1331,0,Jessica
0,1331,1,cooking
0,1331,2,deer
0,1332,0,Jessica
0,1332,1,eating
0,1332,2,deer
0,1333,0,Jessica
0,1333,1,laying_down
0,1334,0,Jessica
0,1334,1,sleeping
0,1335,0,Jessica
0,1335,1,waking_up
0,1336,0,Jessica
0,1336,1,getting_up
0,1337,0,Jessica
0,1337,1,going_to
0,1337,2,juice
0,1338,0,Jessica
0,1338,1,gathering
0,1338,2,juice
0,1339,0,Jessica
0,1339,1,boiling
0,1339,2,juice
0,1340,0,Jessica
0,1340,1,pouring
0,1340,2,juice
0,1341,0,Jessica
0,1341,1,drinking
0,1341,2,juice
0,1342,0,Jessica
0,1342,1,washing
0,1343,0,Jessica
0,1343,1,cooking
0,1343,2,deer
0,1344,0,Jessica
0,1344,1,eating
0,1344,2,deer
0,1345,0,Jessica
0,1345,1,laying_down
0,1346,0,Jessica
0,1346,1,sleeping
0,1347,0,Jessica
0,1347,1,waking_up
0,1348,0,Jessica
0,1348,1,getting_up
0,1349,0,Jessica
0,1349,1,going_to
0,1349,2,water
0,1350,0,Jessica
0,1350,1,gathering
0,1350,2,water
0,1351,0,Jessica
0,1351,1,boiling
0,1351,2,water
0,1352,0,Jessica
0,1352,1,pouring
0,1352,2,water
0,1353,0,Jessica
0,1353,1,drinking
0,1353,2,water
0,1354,0,Jessica
0,1354,1,going_to
0,1354,2,pear
0,1355,0,Jessica
0,1355,1,gathering
0,1355,2,pear
0,1356,0,Jessica
0,1356,1,washing
0,1356,2,pear
0,1357,0,Jessica
0,1357,1,peeling
0,1357,2,pear
0,1358,0,Jessica
0,1358,1,eating
0,1358,2,pear
0,1359,0,Jessica
0,1359,1,going_to
0,1359,2,beer
0,1360,0,Jessica
0,1360,1,gathering
0,1360,2,beer
0,1361,0,Jessica
0,1361,1,boiling
0,1361,2,beer
0,1362,0,Jessica
0,1362,1,pouring
0,1362,2,beer
0,1363,0,Jessica
0,1363,1,drinking
0,1363,2,beer
0,1364,0,Jessica
0,1364,1,washing
0,1365,0,Jessica
0,1365,1,cooking
0,1365,2,deer
0,1366,0,Jessica
0,1366,1,eating
0,1366,2,deer
0,1367,0,Jessica
0,1367,1,laying_down
0,1368,0,Jessica
0,1368,1,sleeping
0,1369,0,Jessica
0,1369,1,waking_up
0,1370,0,Jessica
0,1370,1,getting_up
0,1371,0,Jessica
0,1371,1,going_to
0,1371,2,water
0,1372,0,Jessica
0,1372,1,gathering
0,1372,2,water
0,1373,0,Jessica
0,1373,1,boiling
0,1373,2,water
0,1374,0,Jessica
0,1374,1,pouring
0,1374,2,water
0,1375,0,Jessica
0,1375,1,drinking
0,1375,2,water
0,1376,0,Jessica
0,1376,1,going_to
0,1376,2,peach
0,1377,0,Jessica
0,1377,1,gathering
0,1377,2,peach
0,1378,0,Jessica
0,1378,1,washing
0,1378,2,peach
0,1379,0,Jessica
0,1379,1,peeling
0,1379,2,peach
0,1380,0,Jessica
0,1380,1,eating
0,1380,2,peach
0,1381,0,Jessica
0,1381,1,going_to
0,1381,2,beer
0,1382,0,Jessica
0,1382,1,gathering
0,1382,2,beer
0,1383,0,Jessica
0,1383,1,boiling
0,1383,2,beer
0,1384,0,Jessica
0,1384,1,pouring
0,1384,2,beer
0,1385,0,Jessica
0,1385,1,drinking
0,1385,2,beer
0,1386,0,Jessica
0,1386,1,washing
0,1387,0,Jessica
0,1387,1,cooking
0,1387,2,deer
0,1388,0,Jessica
0,1388,1,eating
0,1388,2,deer
0,1389,0,Jessica
0,1389,1,laying_down
0,1390,0,Jessica
0,1390,1,sleeping
0,1391,0,Jessica
0,1391,1,waking_up
0,1392,0,Jessica
0,1392,1,getting_up
0,1393,0,Jessica
0,1393,1,going_to
0,1393,2,juice
0,1394,0,Jessica
0,1394,1,gathering
0,1394,2,juice
0,1395,0,Jessica
0,1395,1,boiling
0,1395,2,juice
0,1396,0,Jessica
0,1396,1,pouring
0,1396,2,juice
0,1397,0,Jessica
0,1397,1,drinking
0,1397,2,juice
0,1398,0,Jessica
0,1398,1,going_to
0,1398,2,peach
0,1399,0,Jessica
0,1399,1,gathering
0,1399,2,peach
0,1400,0,Jessica
0,1400,1,washing
0,1400,2,peach
0,1401,0,Jessica
0,1401,1,peeling
0,1401,2,peach
0,1402,0,Jessica
0,1402,1,eating
0,1402,2,peach
0,1403,0,Jessica
0,1403,1,going_to
0,1403,2,juice
0,1404,0,Jessica
0,1404,1,gathering
0,1404,2,juice
0,1405,0,Jessica
0,1405,1,boiling
0,1405,2,juice
0,1406,0,Jessica
0,1406,1,pouring
0,1406,2,juice
0,1407,0,Jessica
0,1407,1,drinking
0,1407,2,juice
0,1408,0,Jessica
0,1408,1,washing
0,1409,0,Jessica
0,1409,1,cooking
0,1409,2,deer
0,1410,0,Jessica
0,1410,1,eating
0,1410,2,deer
0,1411,0,Jessica
0,1411,1,laying_down
0,1412,0,Jessica
0,1412,1,sleeping
0,1413,0,Jessica
0,1413,1,waking_up
0,1414,0,Jessica
0,1414,1,getting_up
0,1415,0,Jessica
0,1415,1,going_to
0,1415,2,juice
0,1416,0,Jessica
0,1416,1,gathering
0,1416,2,juice
0,1417,0,Jessica
0,1417,1,boiling
0,1417,2,juice
0,1418,0,Jessica
0,1418,1,pouring
0,1418,2,juice
0,1419,0,Jessica
0,1419,1,drinking
0,1419,2,juice
0,1420,0,Jessica
0,1420,1,going_to
0,1420,2,apple
0,1421,0,Jessica
0,1421,1,gathering
0,1421,2,apple
0,1422,0,Jessica
0,1422,1,washing
0,1422,2,apple
0,1423,0,Jessica
0,1423,1,peeling
0,1423,2,apple
